"Cod.","Ruolo","Nome","Voto","Gf","Gs","Rp","Rs","Rf","Au","Amm","Esp","Ass","Asf","Gdv","Gdp","Day","FantasyEvaluation","Year"
2002,"C","CHIESA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
557,"C","BENASSI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
170,"C","BADELJ",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
2301,"C","GIL DIAS",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
150,"C","SAPONARA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
2215,"C","VERETOUT",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5,"2017-18"
606,"A","THEREAU",6.5,0,0,0,0,0,0,0,0,1,0,0,0,7,7.5,"2017-18"
2061,"A","SIMEONE",7,1,0,0,0,0,0,0,0,0,0,0,0,7,10,"2017-18"
183,"A","BABACAR",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
676,"ALL","PIOLI",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
218,"P","PERIN",6.5,0,1,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
198,"D","ROSI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
54,"D","ROSSETTINI",5,0,0,0,0,0,0,1,0,0,0,0,0,7,5,"2017-18"
2083,"D","BIRASCHI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
493,"D","ZUKANOVIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
232,"C","COFIE",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
2011,"C","MIGUEL VELOSO",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5,"2017-18"
235,"C","LAXALT",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
236,"C","LAZOVIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
2013,"A","RICCI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
2103,"A","PELLEGRI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5,"2017-18"
1909,"A","PALLADINO",6.5,0,0,0,0,0,0,1,0,0,0,0,0,7,6.5,"2017-18"
245,"A","PANDEV",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2196,"A","GALABINOV",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
1924,"ALL","JURIC",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
250,"P","HANDANOVIC",6.5,0,1,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
2289,"D","DALBERT",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
253,"D","D'AMBROSIO",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
257,"D","MIRANDA",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5,"2017-18"
260,"D","NAGATOMO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
798,"D","SKRINIAR",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
181,"C","VECINO",6,0,0,0,0,0,0,1,0,0,0,0,0,7,6,"2017-18"
2078,"C","JOAO MARIO",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
704,"C","PERISIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
801,"C","GAGLIARDINI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
265,"C","BROZOVIC",7.5,2,0,0,0,0,0,0,0,0,0,1,0,7,13.5,"2017-18"
172,"C","BORJA VALERO",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5,"2017-18"
332,"C","CANDREVA",7,0,0,0,0,0,0,0,0,1,0,0,0,7,8,"2017-18"
277,"A","ICARDI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
782,"ALL","SPALLETTI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
282,"P","BUFFON",5,0,2,0,0,0,0,0,0,0,0,0,0,7,3,"2017-18"
295,"D","ASAMOAH",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
1931,"D","BENATIA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
285,"D","BARZAGLI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
288,"D","CHIELLINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
292,"D","LICHTSTEINER",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5,"2017-18"
2306,"C","MATUIDI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
697,"C","CUADRADO",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2200,"C","DOUGLAS COSTA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
184,"C","BERNARDESCHI",7,1,0,0,0,0,0,0,0,1,0,0,0,7,11,"2017-18"
2166,"C","BENTANCUR",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
309,"A","DYBALA",5,0,0,0,1,0,0,0,0,0,0,0,0,7,2,"2017-18"
408,"A","HIGUAIN",6.5,1,0,0,0,0,0,0,0,0,0,0,0,7,9.5,"2017-18"
312,"A","MANDZUKIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
686,"ALL","ALLEGRI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
1934,"P","STRAKOSHA",6.5,0,1,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
327,"D","PATRIC",7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,"2017-18"
329,"D","RADU",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
326,"D","MAURICIO",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2335,"D","LUIZ FELIPE",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
322,"D","DE VRIJ",6,1,0,0,0,0,0,1,0,0,0,1,0,7,9,"2017-18"
338,"C","LULIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
2188,"C","MARUSIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
2209,"C","LUCAS LEIVA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
2085,"C","LUIS ALBERTO",8,2,0,0,0,0,0,0,0,0,1,0,0,7,14,"2017-18"
645,"C","MILINKOVIC-SAVIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
342,"C","PAROLO",8,2,0,0,0,0,0,0,0,0,0,0,0,7,14,"2017-18"
2323,"A","NANI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
785,"A","IMMOBILE",6,0,0,0,0,1,0,1,0,0,0,0,0,7,9,"2017-18"
826,"ALL","INZAGHI S",8,0,0,0,0,0,0,0,0,0,0,0,0,7,8,"2017-18"
350,"P","DONNARUMMA G",5.5,0,2,0,0,0,0,0,0,0,0,0,0,7,3.5,"2017-18"
286,"D","BONUCCI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
2168,"D","MUSACCHIO",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
2169,"D","RODRIGUEZ R",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
460,"D","ROMAGNOLI A",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
1850,"C","KESSIE'",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
331,"C","BIGLIA",5,0,0,0,0,0,0,1,0,0,0,0,0,7,5,"2017-18"
367,"C","BONAVENTURA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2194,"C","CALHANOGLU",5,0,0,0,0,0,0,0,1,0,0,0,0,7,5,"2017-18"
2187,"A","BORINI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
2175,"A","ANDRE' SILVA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2155,"A","CUTRONE",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
652,"A","KALINIC",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
763,"ALL","MONTELLA",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
387,"P","REINA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
142,"D","MARIO RUI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
392,"D","KOULIBALY",7.5,1,0,0,0,0,0,0,0,0,0,0,0,7,10.5,"2017-18"
140,"D","HYSAJ",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
390,"D","GHOULAM",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
388,"D","ALBIOL",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
397,"C","ALLAN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
402,"C","HAMSIK",7,1,0,0,0,0,0,0,0,0,0,1,0,7,10,"2017-18"
404,"C","JORGINHO",6.5,0,0,0,0,0,0,0,0,0,1,0,0,7,6.5,"2017-18"
2076,"C","ROG",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
409,"A","INSIGNE",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
410,"A","MERTENS",7.5,0,0,0,0,1,0,0,0,1,0,0,0,7,11.5,"2017-18"
2195,"A","OUNAS",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
406,"A","CALLEJON",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
688,"ALL","SARRI",7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,"2017-18"
1964,"P","ALISSON",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
546,"D","BRUNO PERES",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
2016,"D","FAZIO",7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,"2017-18"
459,"D","MANOLAS",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
256,"D","JUAN JESUS",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2214,"D","KOLAROV",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
467,"C","NAINGGOLAN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
470,"C","STROOTMAN",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
530,"C","PELLEGRINI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
464,"C","FLORENZI",6.5,1,0,0,0,0,0,0,0,0,0,0,0,7,9.5,"2017-18"
1967,"C","GERSON",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
463,"C","DE ROSSI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
647,"A","DZEKO",7,1,0,0,0,0,0,1,0,0,0,1,0,7,10,"2017-18"
795,"A","EL SHAARAWY",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
691,"ALL","DI FRANCESCO",7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,"2017-18"
483,"P","PUGGIONI",5,0,4,0,0,0,0,0,0,0,0,0,0,7,1,"2017-18"
395,"D","STRINIC",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
492,"D","SILVESTRE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
1895,"D","FERRARI G",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
2104,"D","BERESZYNSKI",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
494,"C","BARRETO E",4,0,0,0,0,0,0,0,1,0,0,0,0,7,4,"2017-18"
1972,"C","TORREIRA",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
2065,"C","PRAET",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
2287,"C","RAMIREZ",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
2008,"C","LINETTY",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2198,"A","KOWNACKI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
568,"A","QUAGLIARELLA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
1958,"A","CAPRARI",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
608,"A","ZAPATA D",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
681,"ALL","GIAMPAOLO",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
509,"P","CONSIGLI",6.5,0,6,0,0,0,0,0,0,0,0,0,0,7,0.5,"2017-18"
516,"D","CANNAVARO",4.5,0,0,0,0,0,0,0,0,0,0,0,0,7,4.5,"2017-18"
513,"D","ACERBI",4.5,0,0,0,0,0,0,0,0,0,0,0,0,7,4.5,"2017-18"
824,"D","ADJAPONG",6,0,0,0,0,0,0,1,0,0,0,0,0,7,6,"2017-18"
521,"D","PELUSO",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2006,"D","LIROLA",4.5,0,0,0,0,0,0,0,0,0,0,0,0,7,4.5,"2017-18"
2015,"D","LETSCHERT",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
529,"C","MISSIROLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
1976,"C","MAZZITELLI",4,0,0,0,0,0,0,0,0,0,0,0,0,7,4,"2017-18"
1978,"C","SENSI",6,0,0,0,0,0,0,1,0,0,0,0,0,7,6,"2017-18"
526,"C","DUNCAN",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
531,"A","BERARDI",6,0,0,0,0,1,0,1,0,0,0,0,0,7,9,"2017-18"
536,"A","POLITANO",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
380,"A","MATRI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
2254,"ALL","BUCCHI",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
540,"P","GOMIS A",6,0,1,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
708,"D","FELIPE",6,0,0,0,0,0,0,1,0,0,0,0,0,7,6,"2017-18"
817,"D","COSTA F",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
491,"D","SALAMON",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
106,"D","MATTIELLO",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2261,"D","VICARI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
631,"C","VIVIANI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
2264,"C","MORA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2263,"C","LAZZARI M",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
60,"C","RIZZO",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2265,"C","SCHIATTARELLA",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5,"2017-18"
126,"A","PALOSCHI",6.5,1,0,0,0,0,0,0,0,0,0,0,0,7,9.5,"2017-18"
2267,"A","ANTENUCCI",6.5,0,0,0,0,0,0,0,0,1,0,0,0,7,7.5,"2017-18"
722,"A","BORRIELLO",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2269,"ALL","SEMPLICI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
2179,"P","SIRIGU",6,0,2,0,0,0,0,0,0,0,0,0,0,7,4,"2017-18"
551,"D","MOLINARO",4,0,0,0,0,0,0,0,0,0,0,0,0,7,4,"2017-18"
2288,"D","N'KOULOU",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
2171,"D","LYANCO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
706,"D","ANSALDI",6.5,0,0,0,0,0,0,0,0,1,0,0,0,7,7.5,"2017-18"
487,"D","DE SILVESTRI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2057,"C","GUSTAFSON",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
405,"C","VALDIFIORI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
238,"C","RINCON",6,0,0,0,0,0,0,1,0,0,0,0,0,7,6,"2017-18"
478,"A","LJAJIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
382,"A","NIANG",6.5,1,0,0,0,0,0,0,0,0,0,0,0,7,9.5,"2017-18"
475,"A","IAGO FALQUE",7,1,0,0,0,0,0,0,0,0,0,0,0,7,10,"2017-18"
441,"A","BELOTTI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
1981,"A","BOYE'",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
687,"ALL","MIHAJLOVIC",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
95,"P","BIZZARRI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
1984,"D","ANGELLA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
575,"D","ADNAN",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2280,"D","NUYTINCK",7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,"2017-18"
790,"D","SAMIR",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2315,"D","STRYGER LARSEN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
1987,"C","JANKTO",7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,"2017-18"
813,"C","BALIC",5.5,0,0,0,0,0,0,1,0,0,0,0,0,7,5.5,"2017-18"
2172,"C","BARAK",6,0,0,0,0,0,0,1,0,0,0,0,0,7,6,"2017-18"
2302,"C","BEHRAMI",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
1986,"C","FOFANA",7.5,0,0,0,0,1,0,1,0,0,0,0,0,7,10.5,"2017-18"
1996,"C","DE PAUL",7.5,0,0,0,0,1,0,1,0,1,0,1,0,7,11.5,"2017-18"
90,"A","LASAGNA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
566,"A","MAXI LOPEZ",7.5,1,0,0,0,1,0,0,0,0,0,0,0,7,13.5,"2017-18"
766,"ALL","DELNERI",7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,"2017-18"
2271,"P","NICOLAS",6,0,2,0,0,0,0,0,0,0,0,0,0,7,4,"2017-18"
621,"D","ROMULO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,7,5.5,"2017-18"
45,"D","FERRARI A",4.5,0,0,0,0,0,0,0,0,0,0,0,0,7,4.5,"2017-18"
583,"D","HEURTAUX",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
287,"D","CACERES",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
2273,"D","CARACCIOLO A",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
264,"C","BESSA",6,0,0,0,0,0,0,0,0,0,0,0,0,7,6,"2017-18"
2274,"C","VALOTI",5,0,0,0,0,0,0,1,0,0,0,0,0,7,5,"2017-18"
2199,"C","ZUCULINI B",6,0,0,0,0,0,0,0,1,0,0,0,0,7,6,"2017-18"
215,"A","VERDE",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
636,"A","PAZZINI",7,0,0,0,0,1,0,0,0,0,0,0,1,7,10,"2017-18"
2097,"A","KEAN",6.5,1,0,0,0,0,0,1,0,0,0,0,0,7,9.5,"2017-18"
378,"A","CERCI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,"2017-18"
633,"A","FARES",5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,"2017-18"
2282,"ALL","PECCHIA",7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,"2017-18"
316,"P","BERISHA",6,0,3,0,0,0,0,0,0,0,0,0,0,8,3,"2017-18"
1847,"D","CALDARA",5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
2130,"D","HATEBOER",5,0,0,0,0,0,0,1,0,0,0,0,0,8,5,"2017-18"
15,"D","MASIELLO A",5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
2181,"D","PALOMINO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,8,5.5,"2017-18"
1852,"C","SPINAZZOLA",6.5,0,0,0,0,0,0,0,0,1,0,0,0,8,7.5,"2017-18"
177,"C","ILICIC",6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"2017-18"
788,"C","FREULER",5.5,0,0,0,0,0,0,1,0,0,0,0,0,8,5.5,"2017-18"
779,"C","CRISTANTE",6.5,1,0,0,0,0,0,1,0,0,0,0,0,8,9.5,"2017-18"
22,"C","DE ROON",5.5,0,0,0,0,0,0,0,0,0,0,0,0,8,5.5,"2017-18"
26,"A","GOMEZ A",6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"2017-18"
2163,"A","CORNELIUS",5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
383,"A","PETAGNA",6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"2017-18"
2281,"A","VIDO",6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"2017-18"
684,"ALL","GASPERINI",5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
481,"P","BRIGNOLI",6.5,0,1,0,0,0,0,1,0,0,0,0,0,8,5.5,"2017-18"
514,"D","ANTEI",4.5,0,0,0,0,0,0,0,1,0,0,0,0,8,4.5,"2017-18"
787,"D","DJIMSITI",5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
2239,"D","GYAMFI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,8,5.5,"2017-18"
74,"D","LETIZIA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,8,6.5,"2017-18"
2174,"D","VENUTI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,8,5.5,"2017-18"
1955,"C","MEMUSHAJ",5.5,0,0,0,0,0,0,0,0,0,0,0,0,8,5.5,"2017-18"
2243,"C","CICIRETTI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,8,5.5,"2017-18"
202,"C","CHIBSAH",6,0,0,0,0,0,0,1,0,0,0,0,0,8,6,"2017-18"
333,"C","CATALDI",5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
2321,"A","ARMENTEROS",6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"2017-18"
2086,"A","IEMMELLO",5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
2040,"A","LOMBARDI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,8,5.5,"2017-18"
1982,"A","PARIGINI",5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
2248,"ALL","BARONI",5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
41,"P","MIRANTE",6,0,1,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
49,"D","MASINA",5.5,0,0,0,0,0,0,1,0,0,0,0,0,8,5.5,"2017-18"
50,"D","MBAYE",6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"2017-18"
461,"D","TOROSIDIS",6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"2017-18"
419,"D","GONZALEZ G",6.5,0,0,0,0,0,0,0,0,0,0,0,0,8,6.5,"2017-18"
615,"D","HELANDER",6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"2017-18"
224,"D","DE MAIO",6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"2017-18"
1857,"C","DI FRANCESCO F",6.5,0,0,0,0,0,0,0,0,0,0,0,0,8,6.5,"2017-18"
669,"C","DONSAH",7,0,0,0,0,0,0,0,0,0,0,0,0,8,7,"2017-18"
275,"C","TAIDER",6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"2017-18"
374,"C","POLI",7,1,0,0,0,0,0,0,0,0,0,0,0,8,10,"2017-18"
644,"C","PULGAR",6,0,0,0,0,0,0,1,0,0,0,0,0,8,6,"2017-18"
376,"C","VERDI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,8,6.5,"2017-18"
280,"A","PALACIO",6.5,0,0,0,0,0,0,0,0,1,0,0,0,8,7.5,"2017-18"
760,"ALL","DONADONI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,8,6.5,"2017-18"
611,"P","RAFAEL",6,0,1,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
2178,"P","CRAGNO",7,0,2,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
1869,"D","PISACANE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,8,5.5,"2017-18"
2319,"D","VAN DER WIEL",4.5,0,0,0,0,0,0,0,0,0,0,0,0,8,4.5,"2017-18"
2279,"D","ROMAGNA",5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
301,"D","PADOIN",5.5,0,0,0,0,0,0,0,0,0,0,0,0,8,5.5,"2017-18"
20,"C","CIGARINI",5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
2116,"C","FARAGO'",6.5,0,0,0,0,0,0,0,0,1,0,0,0,8,7.5,"2017-18"
1874,"C","JOAO PEDRO",5.5,0,0,0,0,1,0,0,0,0,0,0,0,8,8.5,"2017-18"
627,"C","IONITA",5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
1870,"C","BARELLA",6,0,0,0,0,0,0,1,0,0,0,0,0,8,6,"2017-18"
1879,"A","FARIAS",5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
247,"A","PAVOLETTI",6.5,1,0,0,0,0,0,1,0,0,0,0,0,8,9.5,"2017-18"
1882,"A","SAU",6,0,0,0,0,0,0,0,0,0,0,0,0,8,6,"2017-18"
1883,"ALL","RASTELLI",5,0,0,0,0,0,0,0,0,0,0,0,0,8,5,"2017-18"
413,"P","SORRENTINO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,8,6.5,"2017-18"
169,"D","TOMOVIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,8,6.5,"2017-18"
101,"D","DAINELLI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,8,6.5,"2017-18"
104,"D","GAMBERINI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,8,6.5,"2017-18"
99,"D","CACCIATORE",6.5,0,0,0,0,0,0,0,0,0,0,0,0,8,6.5,"2017-18"
