"Cod.","Ruolo","Nome","Voto","Gf","Gs","Rp","Rs","Rf","Au","Amm","Esp","Ass","Asf","Gdv","Gdp","Day","FantasyEvaluation"
2163,"A","CORNELIUS",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
383,"A","PETAGNA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
684,"ALL","GASPERINI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
720,"P","BELEC",6.5,0,1,0,0,0,0,0,0,0,0,0,0,2,5.5
138,"D","COSTA",4.5,0,0,0,0,0,0,0,0,0,0,0,0,2,4.5
2203,"D","DI CHIARA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
2241,"D","LUCIONI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
2174,"D","VENUTI",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
440,"C","VIOLA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
21,"C","D'ALESSANDRO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
2244,"C","DEL PINTO",6.5,0,0,0,0,0,0,1,0,0,0,0,0,2,6.5
2243,"C","CICIRETTI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
333,"C","CATALDI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2246,"A","CERAVOLO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
2247,"A","CISSE' K",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2190,"A","CODA M",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
281,"A","PUSCAS",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
2248,"ALL","BARONI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
41,"P","MIRANTE",7,0,0,0,0,0,0,1,0,0,0,0,0,2,7
49,"D","MASINA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
48,"D","MAIETTA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
50,"D","MBAYE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
461,"D","TOROSIDIS",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
615,"D","HELANDER",7,0,0,0,0,0,0,1,0,0,0,0,0,2,7
224,"D","DE MAIO",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
57,"C","CRISETIG",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1857,"C","DI FRANCESCO F",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
669,"C","DONSAH",7,1,0,0,0,0,0,0,0,0,0,1,0,2,10
275,"C","TAIDER",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
374,"C","POLI",5,0,0,0,0,0,0,1,0,0,0,0,0,2,5
376,"C","VERDI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
472,"A","DESTRO",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
760,"ALL","DONADONI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
2178,"P","CRAGNO",6,0,2,0,0,0,0,0,0,0,0,0,0,2,4
1865,"D","CAPUANO",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
251,"D","ANDREOLLI",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
1869,"D","PISACANE",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
301,"D","PADOIN",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1874,"C","JOAO PEDRO",7,1,0,0,0,0,0,1,0,0,0,0,0,2,10
627,"C","IONITA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1870,"C","BARELLA",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2204,"C","COSSU",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
20,"C","CIGARINI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2116,"C","FARAGO",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1879,"A","FARIAS",6.5,0,0,0,0,0,0,0,0,1,0,0,0,2,7.5
1878,"A","COP",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1882,"A","SAU",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1883,"ALL","RASTELLI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
413,"P","SORRENTINO",5.5,0,2,0,0,0,0,0,0,0,0,0,0,2,3.5
101,"D","DAINELLI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
105,"D","GOBBI",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
104,"D","GAMBERINI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
100,"D","CESAR",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
99,"D","CACCIATORE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
111,"C","BIRSA",6.5,0,0,0,0,0,0,1,0,0,0,0,0,2,6.5
112,"C","CASTRO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
2183,"C","GARRITANO",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
115,"C","HETEMAJ",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
118,"C","RADOVANOVIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
156,"A","PUCCIARELLI",6.5,1,0,0,0,0,0,0,0,0,0,0,0,2,9.5
127,"A","PELLISSIER",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
123,"A","INGLESE",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
680,"ALL","MARAN",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
1889,"P","CORDAZ",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2202,"D","CABRERA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
765,"D","AJETI",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
581,"D","FARAONI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1898,"D","SAMPIRISI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1896,"D","MARTELLA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1933,"C","MANDRAGORA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
772,"C","KRAGL",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
121,"C","STOIAN",5.5,0,0,0,0,0,0,1,0,0,0,0,0,2,5.5
2286,"C","CROCIATA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1901,"C","BARBERIS",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1973,"A","BUDIMIR",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
789,"A","TROTTA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
1997,"A","SIMY",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1911,"ALL","NICOLA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
4,"P","SPORTIELLO",5.5,0,2,0,0,0,0,0,0,0,0,0,0,2,3.5
169,"D","TOMOVIC",4.5,0,0,0,0,0,0,1,0,0,0,0,0,2,4.5
2309,"D","PEZZELLA GER",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
2177,"D","GASPAR B",6.5,0,0,0,0,0,0,0,0,1,0,0,0,2,7.5
252,"D","BIRAGHI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
642,"D","ASTORI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
170,"C","BADELJ",6.5,1,0,0,0,0,0,1,0,0,0,0,0,2,9.5
557,"C","BENASSI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
2002,"C","CHIESA",5.5,0,0,0,0,0,0,1,0,0,0,0,0,2,5.5
2301,"C","GIL DIAS",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
2290,"C","EYSSERIC",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2215,"C","VERETOUT",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
183,"A","BABACAR",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2061,"A","SIMEONE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
676,"ALL","PIOLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
218,"P","PERIN",7,0,4,0,0,0,0,0,0,0,0,0,0,2,3
54,"D","ROSSETTINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
2083,"D","BIRASCHI",5,0,0,0,0,0,0,1,0,0,0,0,0,2,5
323,"D","GENTILETTI",5,0,0,0,0,0,0,1,0,0,0,0,0,2,5
366,"C","BERTOLACCI",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2292,"C","CENTURION",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
2111,"C","TAARABT",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
2011,"C","MIGUEL VELOSO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
235,"C","LAXALT",5.5,0,0,0,0,0,0,1,0,0,0,0,0,2,5.5
236,"C","LAZOVIC",5.5,0,0,0,0,0,0,1,0,0,0,0,0,2,5.5
1939,"A","LAPADULA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1909,"A","PALLADINO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
245,"A","PANDEV",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2196,"A","GALABINOV",7,0,0,0,0,1,0,0,0,0,0,0,0,2,10
1924,"ALL","JURIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
250,"P","HANDANOVIC",6,0,1,0,0,0,0,0,0,0,0,0,0,2,5
2289,"D","DALBERT",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
253,"D","D'AMBROSIO",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2310,"D","CANCELO",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
260,"D","NAGATOMO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
257,"D","MIRANDA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
798,"D","SKRINIAR",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
704,"C","PERISIC",7.5,0,0,0,0,0,0,0,0,2,0,0,0,2,9.5
2078,"C","JOAO MARIO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
332,"C","CANDREVA",6,0,0,0,0,0,0,1,0,1,0,0,0,2,7
172,"C","BORJA VALERO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
801,"C","GAGLIARDINI",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
181,"C","VECINO",6.5,1,0,0,0,0,0,0,0,0,0,0,0,2,9.5
277,"A","ICARDI",8,2,0,0,0,0,0,0,0,0,0,1,0,2,14
782,"ALL","SPALLETTI",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
282,"P","BUFFON",6,0,2,0,0,0,0,0,0,0,0,0,0,2,4
288,"D","CHIELLINI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
285,"D","BARZAGLI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
662,"D","ALEX SANDRO",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
294,"D","RUGANI",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
292,"D","LICHTSTEINER",6,0,0,0,0,0,0,1,0,0,0,0,0,2,6
299,"C","KHEDIRA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
2306,"C","MATUIDI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
469,"C","PJANIC",6,0,0,0,0,0,1,1,0,1,0,0,0,2,7
2166,"C","BENTANCUR",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
697,"C","CUADRADO",7,1,0,0,0,0,0,1,0,0,0,1,0,2,10
309,"A","DYBALA",8.5,2,0,0,0,1,0,0,0,0,0,0,0,2,17.5
408,"A","HIGUAIN",6.5,0,0,0,0,0,0,0,0,1,0,0,0,2,7.5
312,"A","MANDZUKIC",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
686,"ALL","ALLEGRI",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
1934,"P","STRAKOSHA",7,0,1,0,0,0,0,0,0,0,0,0,0,2,6
329,"D","RADU",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
1999,"D","LUKAKU J",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
319,"D","BASTA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
322,"D","DE VRIJ",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2007,"D","WALLACE",6.5,0,0,0,0,0,0,1,0,0,0,0,0,2,6.5
338,"C","LULIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
2209,"C","LUCAS LEIVA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
2085,"C","LUIS ALBERTO",6,0,0,0,0,0,0,0,0,0,1,0,0,2,6
2188,"C","MARUSIC",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
645,"C","MILINKOVIC-SAVIC",7.5,1,0,0,0,0,0,0,0,0,0,1,0,2,10.5
342,"C","PAROLO",6,0,0,0,0,0,0,0,0,1,0,0,0,2,7
785,"A","IMMOBILE",7,1,0,0,0,0,0,0,0,0,0,0,0,2,10
2284,"A","CAICEDO",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
826,"ALL","INZAGHI S",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
350,"P","DONNARUMMA G",6.5,0,1,0,0,0,0,0,0,0,0,0,0,2,5.5
286,"D","BONUCCI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
11,"D","CONTI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
356,"D","ANTONELLI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2168,"D","MUSACCHIO",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2169,"D","RODRIGUEZ R",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
375,"C","SUSO",7.5,1,0,0,0,0,0,0,0,1,0,1,0,2,11.5
372,"C","MONTOLIVO",5,0,0,0,0,0,0,1,0,0,0,0,0,2,5
1850,"C","KESSIE'",5,0,0,0,0,0,0,1,0,0,0,0,0,2,5
331,"C","BIGLIA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2194,"C","CALHANOGLU",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2187,"A","BORINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
2155,"A","CUTRONE",6.5,1,0,0,0,0,0,0,0,0,0,0,0,2,9.5
652,"A","KALINIC",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
763,"ALL","MONTELLA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
387,"P","REINA",6,0,1,0,0,0,0,0,0,0,0,0,0,2,5
392,"D","KOULIBALY",6,0,0,0,0,0,0,1,0,0,0,0,0,2,6
394,"D","MAGGIO",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
390,"D","GHOULAM",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
388,"D","ALBIOL",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
397,"C","ALLAN",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
402,"C","HAMSIK",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
58,"C","DIAWARA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
404,"C","JORGINHO",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2076,"C","ROG",6.5,1,0,0,0,0,0,0,0,0,0,0,0,2,9.5
152,"C","ZIELINSKI",7,1,0,0,0,0,0,0,0,0,0,0,0,2,10
409,"A","INSIGNE",7,0,0,0,0,0,0,0,0,1,0,0,0,2,8
410,"A","MERTENS",7.5,1,0,0,0,0,0,0,0,1,0,1,0,2,11.5
406,"A","CALLEJON",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
688,"ALL","SARRI",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
1964,"P","ALISSON",6,0,3,0,0,0,0,0,0,0,0,0,0,2,3
2016,"D","FAZIO",4.5,0,0,0,0,0,0,0,0,0,0,0,0,2,4.5
459,"D","MANOLAS",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
256,"D","JUAN JESUS",4,0,0,0,0,0,0,1,0,0,0,0,0,2,4
2214,"D","KOLAROV",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
467,"C","NAINGGOLAN",6.5,0,0,0,0,0,0,0,0,1,0,0,0,2,7.5
470,"C","STROOTMAN",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
2201,"C","UNDER",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
237,"C","PEROTTI",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
463,"C","DE ROSSI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
643,"A","DEFREL",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
647,"A","DZEKO",7,1,0,0,0,0,0,0,0,0,0,0,0,2,10
795,"A","EL SHAARAWY",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
778,"A","TUMMINELLO",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
691,"ALL","DI FRANCESCO",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
483,"P","PUGGIONI",6,0,1,0,0,0,0,0,0,0,0,0,0,2,5
490,"D","REGINI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
630,"D","SALA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
492,"D","SILVESTRE",6.5,0,0,0,0,0,0,1,0,0,0,0,0,2,6.5
1868,"D","MURRU",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
1895,"D","FERRARI G",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2104,"D","BERESZYNSKI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
775,"C","ALVAREZ R",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2008,"C","LINETTY",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1972,"C","TORREIRA",6.5,0,0,0,0,0,0,1,0,0,0,0,0,2,6.5
2287,"C","RAMIREZ",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2065,"C","PRAET",6,0,0,0,0,0,0,1,0,0,0,0,0,2,6
568,"A","QUAGLIARELLA",7,0,0,0,0,1,0,1,0,0,0,1,0,2,10
1958,"A","CAPRARI",6.5,1,0,0,0,0,0,0,0,0,0,0,0,2,9.5
681,"ALL","GIAMPAOLO",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
509,"P","CONSIGLI",6,0,3,0,0,0,0,0,0,0,0,0,0,2,3
519,"D","GAZZOLA",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
516,"D","CANNAVARO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
513,"D","ACERBI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
824,"D","ADJAPONG",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2006,"D","LIROLA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
528,"C","MAGNANELLI",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
529,"C","MISSIROLI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
1978,"C","SENSI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
526,"C","DUNCAN",4,0,0,0,0,0,0,0,0,0,0,0,0,2,4
532,"A","FALCINELLI",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
531,"A","BERARDI",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2073,"A","RAGUSA",5.5,0,0,0,0,0,0,1,0,0,0,0,0,2,5.5
536,"A","POLITANO",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2254,"ALL","BUCCHI",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
540,"P","GOMIS A",5.5,0,2,0,0,0,0,0,0,0,0,0,0,2,3.5
491,"D","SALAMON",6.5,0,0,0,0,0,0,1,0,0,0,0,0,2,6.5
2212,"D","VAISANEN",6,0,0,0,0,0,0,1,0,0,0,0,0,2,6
106,"D","MATTIELLO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
2261,"D","VICARI",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
631,"C","VIVIANI",6.5,0,0,0,0,0,0,1,0,0,0,0,0,2,6.5
2264,"C","MORA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
2263,"C","LAZZARI M",7,1,0,0,0,0,0,0,0,0,0,0,0,2,10
2265,"C","SCHIATTARELLA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
2266,"C","SCHIAVON",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
60,"C","RIZZO",7,1,0,0,0,0,0,0,0,0,0,1,0,2,10
533,"A","FLOCCARI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2267,"A","ANTENUCCI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
722,"A","BORRIELLO",7,1,0,0,0,0,0,0,0,0,0,0,0,2,10
2269,"ALL","SEMPLICI",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2179,"P","SIRIGU",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
552,"D","MORETTI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
2288,"D","N'KOULOU",7,0,0,0,0,0,0,0,0,0,0,0,0,2,7
1979,"D","BARRECA",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
487,"D","DE SILVESTRI",7,0,0,0,0,0,0,0,0,1,0,0,0,2,8
554,"D","ZAPPACOSTA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2205,"C","BERENGUER",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
555,"C","ACQUAH",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
560,"C","OBI",7,1,0,0,0,0,0,1,0,0,0,0,0,2,10
238,"C","RINCON",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
478,"A","LJAJIC",6.5,1,0,0,0,0,0,0,0,0,0,0,0,2,9.5
441,"A","BELOTTI",7.5,1,0,0,0,0,0,0,0,0,0,1,0,2,10.5
1839,"A","EDERA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
475,"A","IAGO FALQUE",7,0,0,0,0,0,0,0,0,1,0,0,0,2,8
687,"ALL","MIHAJLOVIC",7.5,0,0,0,0,0,0,0,0,0,0,0,0,2,7.5
574,"P","SCUFFET",5.5,0,3,0,0,0,0,0,0,0,0,0,0,2,2.5
790,"D","SAMIR",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
770,"D","PEZZELLA GIU",5.5,0,0,0,0,0,0,1,0,0,0,0,0,2,5.5
2280,"D","NUYTINCK",6.5,1,0,0,0,0,0,0,0,0,0,0,0,2,9.5
578,"D","DANILO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
1984,"D","ANGELLA",4.5,0,0,0,0,0,0,0,0,0,0,0,0,2,4.5
2172,"C","BARAK",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
1996,"C","DE PAUL",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
626,"C","HALLFREDSSON",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
1986,"C","FOFANA",4.5,0,0,0,0,0,0,0,0,0,0,0,0,2,4.5
1987,"C","JANKTO",5.5,0,0,0,0,0,0,0,0,0,1,0,0,2,5.5
90,"A","LASAGNA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
605,"A","PERICA",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
606,"A","THEREAU",6,0,0,0,0,1,0,0,0,0,0,0,0,2,9
766,"ALL","DELNERI",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2271,"P","NICOLAS",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
622,"D","SOUPRAYEN",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
621,"D","ROMULO",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
45,"D","FERRARI A",6.5,0,0,0,0,0,0,0,0,0,0,0,0,2,6.5
287,"D","CACERES",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
297,"C","BUCHEL",6.5,0,0,0,0,0,0,1,0,0,0,0,0,2,6.5
264,"C","BESSA",5.5,0,0,0,0,0,0,1,0,0,0,0,0,2,5.5
2199,"C","ZUCULINI B",5,0,0,0,0,0,0,0,0,0,0,0,0,2,5
632,"C","ZACCAGNI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2274,"C","VALOTI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
215,"A","VERDE",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
378,"A","CERCI",6,0,0,0,0,0,0,0,0,0,0,0,0,2,6
633,"A","FARES",5,0,0,0,0,0,0,1,0,0,0,0,0,2,5
636,"A","PAZZINI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
2282,"ALL","PECCHIA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,2,5.5
316,"P","BERISHA",7,0,1,0,0,0,0,0,0,0,0,0,0,3,6
1847,"D","CALDARA",6,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2197,"D","CASTAGNE",6.5,0,0,0,0,0,0,0,0,0,0,0,0,3,6.5
2160,"D","GOSENS",6,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2130,"D","HATEBOER",6,0,0,0,0,0,0,0,0,0,0,0,0,3,6
15,"D","MASIELLO A",6,0,0,0,0,0,0,0,0,0,0,0,0,3,6
695,"D","TOLOI",6,0,0,0,0,0,0,0,0,0,0,0,0,3,6
177,"C","ILICIC",5.5,0,0,0,0,0,0,0,0,0,0,0,0,3,5.5
28,"C","KURTIC",6.5,0,0,0,0,0,0,0,0,0,0,0,0,3,6.5
779,"C","CRISTANTE",6,0,0,0,0,0,0,0,0,0,0,0,0,3,6
22,"C","DE ROON",6,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2163,"A","CORNELIUS",7,1,0,0,0,0,0,0,0,0,0,0,0,3,10
26,"A","GOMEZ A",6.5,0,0,0,0,0,0,0,0,1,0,0,0,3,7.5
383,"A","PETAGNA",7,1,0,0,0,0,0,0,0,0,0,1,0,3,10
684,"ALL","GASPERINI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,3,6.5
720,"P","BELEC",6,0,1,0,0,0,0,0,0,0,0,0,0,3,5
514,"D","ANTEI",5.5,0,0,0,0,0,0,0,0,0,0,0,0,3,5.5
420,"D","LAZAAR",6,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2241,"D","LUCIONI",6,0,0,0,0,0,0,0,0,0,0,0,0,3,6
74,"D","LETIZIA",5.5,0,0,0,0,0,0,0,0,0,0,0,0,3,5.5
2174,"D","VENUTI",6.5,0,0,0,0,0,0,0,0,0,0,0,0,3,6.5
1955,"C","MEMUSHAJ",6.5,0,0,0,0,0,0,1,0,0,0,0,0,3,6.5
2243,"C","CICIRETTI",6,0,0,0,0,0,0,0,0,0,0,0,0,3,6
333,"C","CATALDI",5.5,0,0,0,0,0,0,1,0,0,0,0,0,3,5.5
21,"C","D'ALESSANDRO",5.5,0,0,0,0,0,0,0,0,0,0,0,0,3,5.5
2244,"C","DEL PINTO",6,0,0,0,0,0,0,0,0,0,0,0,0,3,6
