"Cod.","Ruolo","Nome","Voto","Gf","Gs","Rp","Rs","Rf","Au","Amm","Esp","Ass","Asf","Gdv","Gdp","Day","Year","FantasyEvaluation","Delta"
"335.0","C","FELIPE ANDERSON","7.02","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","11","2016-17","7.02",""
"335.0","C","FELIPE ANDERSON","6.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12","2016-17","6.01",""
"335.0","C","FELIPE ANDERSON","7.54","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","2016-17","10.54",""
"335.0","C","FELIPE ANDERSON","6.54","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14","2016-17","6.54",""
"335.0","C","FELIPE ANDERSON","5.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","2016-17","5.02",""
"335.0","C","FELIPE ANDERSON","7.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","16","2016-17","9.52",""
"335.0","C","FELIPE ANDERSON","6.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","2016-17","6.04",""
"335.0","C","FELIPE ANDERSON","6.51","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","18","2016-17","6.51",""
"335.0","C","FELIPE ANDERSON","6.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","2016-17","6.04",""
"335.0","C","FELIPE ANDERSON","5.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21","2016-17","5.52",""
"335.0","C","FELIPE ANDERSON","7.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22","2016-17","7.01",""
"335.0","C","FELIPE ANDERSON","7.54","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","23","2016-17","8.54",""
"335.0","C","FELIPE ANDERSON","6.53","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24","2016-17","6.53",""
"335.0","C","FELIPE ANDERSON","6.54","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25","2016-17","6.54",""
"335.0","C","FELIPE ANDERSON","5.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26","2016-17","5.04",""
"335.0","C","FELIPE ANDERSON","6.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27","2016-17","6.01",""
"335.0","C","FELIPE ANDERSON","7.54","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","28","2016-17","10.54",""
"335.0","C","FELIPE ANDERSON","5.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29","2016-17","5.04",""
"335.0","C","FELIPE ANDERSON","6.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","30","2016-17","7.52",""
"335.0","C","FELIPE ANDERSON","5.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31","2016-17","5.51",""
"335.0","C","FELIPE ANDERSON","5.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","32","2016-17","5.51",""
"335.0","C","FELIPE ANDERSON","6.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33","2016-17","6.02",""
"335.0","C","FELIPE ANDERSON","5.54","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34","2016-17","5.54",""
"335.0","C","FELIPE ANDERSON","6.54","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","35","2016-17","9.54",""
"335.0","C","FELIPE ANDERSON","5.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","36","2016-17","5.51",""
"335.0","C","FELIPE ANDERSON","6.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37","2016-17","6.52",""
"335.0","C","FELIPE ANDERSON","5.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38","2016-17","5.01",""
"334.0","C","CRECCO","6.51","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33","2016-17","9.51",""
"334.0","C","CRECCO","6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37","2016-17","6.0",""
"334.0","C","CRECCO","6.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38","2016-17","6.02",""
"333.0","C","CATALDI","6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","2016-17","6.0",""
"333.0","C","CATALDI","6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","2016-17","6.0",""
"333.0","C","CATALDI","6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","2016-17","6.0",""
"333.0","C","CATALDI","6.52","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","1","2016-17","9.52",""
"333.0","C","CATALDI","7.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","4","2016-17","7.03",""
"333.0","C","CATALDI","6.01","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","5","2016-17","6.01",""
"333.0","C","CATALDI","5.54","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","6","2016-17","5.54",""
"333.0","C","CATALDI","6.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8","2016-17","6.03",""
"333.0","C","CATALDI","5.01","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","9","2016-17","5.01",""
"333.0","C","CATALDI","6.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10","2016-17","6.51",""
"333.0","C","CATALDI","6.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","2016-17","6.04",""
"333.0","C","CATALDI","6.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","2016-17","6.03",""
"333.0","C","CATALDI","6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","2016-17","6.0",""
"333.0","C","CATALDI","6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19","2016-17","6.0",""
"333.0","C","CATALDI","6.53","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","20","2016-17","6.53",""
"333.0","C","CATALDI","5.51","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","21","2016-17","5.51",""
"333.0","C","CATALDI","5.53","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","23","2016-17","5.53",""
"333.0","C","CATALDI","5.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24","2016-17","5.52",""
"333.0","C","CATALDI","5.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25","2016-17","5.51",""
"333.0","C","CATALDI","5.02","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","26","2016-17","5.02",""
"333.0","C","CATALDI","5.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27","2016-17","5.52",""
"333.0","C","CATALDI","6.03","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","29","2016-17","6.03",""
"333.0","C","CATALDI","6.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","32","2016-17","6.03",""
"333.0","C","CATALDI","5.53","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33","2016-17","5.53",""
"333.0","C","CATALDI","6.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35","2016-17","6.04",""
"333.0","C","CATALDI","5.53","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","36","2016-17","5.53",""
"333.0","C","CATALDI","6.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38","2016-17","6.02",""
"332.0","C","CANDREVA","4.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","2016-17","4.52",""
"332.0","C","CANDREVA","7.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","2","2016-17","8.04",""
"332.0","C","CANDREVA","6.5","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","2016-17","9.5",""
"332.0","C","CANDREVA","6.5","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","2016-17","9.5",""
"332.0","C","CANDREVA","6.5","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","2016-17","9.5",""
"332.0","C","CANDREVA","6.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","2016-17","6.02",""
"332.0","C","CANDREVA","6.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","2016-17","6.5",""
"332.0","C","CANDREVA","6.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","2016-17","6.02",""
"332.0","C","CANDREVA","6.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5","2016-17","6.5",""
"332.0","C","CANDREVA","7.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","5","2016-17","8.04",""
"332.0","C","CANDREVA","6.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","6","2016-17","7.51",""
"332.0","C","CANDREVA","5.54","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7","2016-17","5.54",""
"332.0","C","CANDREVA","6.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8","2016-17","6.04",""
"332.0","C","CANDREVA","6.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9","2016-17","6.04",""
"332.0","C","CANDREVA","6.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10","2016-17","6.52",""
"332.0","C","CANDREVA","6.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","2016-17","6.52",""
"332.0","C","CANDREVA","5.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12","2016-17","5.51",""
"332.0","C","CANDREVA","7.03","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","2016-17","10.030000000000001",""
"332.0","C","CANDREVA","7.04","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14","2016-17","10.04",""
"332.0","C","CANDREVA","5.53","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","2016-17","5.53",""
"332.0","C","CANDREVA","6.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16","2016-17","6.02",""
"332.0","C","CANDREVA","7.54","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","17","2016-17","10.54",""
"332.0","C","CANDREVA","6.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","2016-17","6.04",""
"332.0","C","CANDREVA","5.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19","2016-17","5.51",""
"332.0","C","CANDREVA","6.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","20","2016-17","7.51",""
"332.0","C","CANDREVA","6.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","21","2016-17","7.51",""
"332.0","C","CANDREVA","6.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22","2016-17","6.02",""
"332.0","C","CANDREVA","5.04","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","23","2016-17","5.04",""
"332.0","C","CANDREVA","7.03","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24","2016-17","10.030000000000001",""
"332.0","C","CANDREVA","5.54","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25","2016-17","5.54",""
"332.0","C","CANDREVA","5.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26","2016-17","5.04",""
"332.0","C","CANDREVA","6.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27","2016-17","6.03",""
"332.0","C","CANDREVA","7.54","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","0.0","0.0","0.0","28","2016-17","9.54",""
"332.0","C","CANDREVA","6.54","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","29","2016-17","9.54",""
"332.0","C","CANDREVA","5.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30","2016-17","5.02",""
"332.0","C","CANDREVA","5.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31","2016-17","5.01",""
"332.0","C","CANDREVA","6.53","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","32","2016-17","9.530000000000001",""
"332.0","C","CANDREVA","6.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","33","2016-17","7.52",""
"332.0","C","CANDREVA","5.54","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","34","2016-17","5.54",""
"332.0","C","CANDREVA","4.01","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35","2016-17","1.0099999999999998",""
"332.0","C","CANDREVA","5.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","36","2016-17","5.52",""
"332.0","C","CANDREVA","6.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37","2016-17","6.51",""
"332.0","C","CANDREVA","7.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38","2016-17","7.01",""
"331.0","C","BIGLIA","6.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1","2016-17","6.51",""
"331.0","C","BIGLIA","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","2016-17","5.0",""
"331.0","C","BIGLIA","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","2016-17","5.0",""
"331.0","C","BIGLIA","5.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","2016-17","5.0",""
"331.0","C","BIGLIA","5.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","2016-17","5.01",""
"331.0","C","BIGLIA","6.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","2016-17","6.5",""
"331.0","C","BIGLIA","6.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","2016-17","6.5",""
"331.0","C","BIGLIA","6.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","2016-17","6.5",""
"331.0","C","BIGLIA","5.51","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","2016-17","5.51",""
"331.0","C","BIGLIA","5.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","2016-17","5.5",""
"331.0","C","BIGLIA","5.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5","2016-17","5.5",""
"331.0","C","BIGLIA","6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","2016-17","6.0",""
"331.0","C","BIGLIA","6.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11","2016-17","6.02",""
"331.0","C","BIGLIA","6.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12","2016-17","6.04",""
"331.0","C","BIGLIA","7.04","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","13","2016-17","10.04",""
"331.0","C","BIGLIA","6.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14","2016-17","6.01",""
"331.0","C","BIGLIA","5.03","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","15","2016-17","5.03",""
"331.0","C","BIGLIA","6.03","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","16","2016-17","6.03",""
"331.0","C","BIGLIA","6.54","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","17","2016-17","9.54",""
"331.0","C","BIGLIA","5.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18","2016-17","5.52",""
"331.0","C","BIGLIA","5.02","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19","2016-17","2.0199999999999996",""
"331.0","C","BIGLIA","5.53","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","20","2016-17","5.53",""
"331.0","C","BIGLIA","5.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","21","2016-17","5.52",""
"331.0","C","BIGLIA","5.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22","2016-17","5.52",""
"331.0","C","BIGLIA","6.51","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0.0","23","2016-17","6.51",""
"331.0","C","BIGLIA","6.52","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","24","2016-17","9.52",""
"331.0","C","BIGLIA","6.01","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","25","2016-17","6.01",""
"331.0","C","BIGLIA","5.52","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27","2016-17","5.52",""
"331.0","C","BIGLIA","6.54","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","28","2016-17","6.54",""
"331.0","C","BIGLIA","5.52","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","29","2016-17","5.52",""
"331.0","C","BIGLIA","6.53","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30","2016-17","6.53",""
"331.0","C","BIGLIA","6.52","1.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","32","2016-17","6.52",""
"331.0","C","BIGLIA","6.54","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","33","2016-17","6.54",""
"331.0","C","BIGLIA","7.54","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","34","2016-17","7.54",""
"331.0","C","BIGLIA","6.53","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","35","2016-17","7.53",""
"331.0","C","BIGLIA","6.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","37","2016-17","6.02",""
"331.0","C","BIGLIA","5.53","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","38","2016-17","5.53",""
"329.0","D","RADU","5.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","2016-17","5.5",""
"329.0","D","RADU","5.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","2016-17","5.5",""
"329.0","D","RADU","5.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","2016-17","5.5",""
"329.0","D","RADU","5.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","2016-17","5.5",""
"329.0","D","RADU","5.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","2016-17","5.5",""
"329.0","D","RADU","5.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2","2016-17","5.5",""
"329.0","D","RADU","5.01","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","2","2016-17","5.01",""
"329.0","D","RADU","6.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","2016-17","6.5",""
"329.0","D","RADU","6.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","2016-17","6.5",""
"329.0","D","RADU","6.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3","2016-17","6.5",""
"329.0","D","RADU","5.53","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","3","2016-17","5.53",""
"329.0","D","RADU","6.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4","2016-17","6.5",""
"329.0","D","RADU","6.53","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","4","2016-17","9.530000000000001",""
"329.0","D","RADU","5.52","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","5","2016-17","5.52",""
"329.0","D","RADU","6.53","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6","2016-17","6.53",""
"329.0","D","RADU","5.03","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","8","2016-17","5.03",""
"329.0","D","RADU","6.53","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10","2016-17","6.53",""
"329.0","D","RADU","6.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","11","2016-17","7.02",""
"329.0","D","RADU","6.03","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","12","2016-17","6.03",""
"329.0","D","RADU","6.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","13","2016-17","6.01",""
"329.0","D","RADU","6.54","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","14","2016-17","6.54",""
"329.0","D","RADU","6.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","15","2016-17","6.03",""
"329.0","D","RADU","6.04","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","16","2016-17","6.04",""
"329.0","D","RADU","7.01","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","17","2016-17","10.01",""
"329.0","D","RADU","6.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19","2016-17","6.01",""
"329.0","D","RADU","6.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20","2016-17","6.01",""
"329.0","D","RADU","5.52","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","21","2016-17","5.52",""
"329.0","D","RADU","6.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","22","2016-17","6.01",""
"329.0","D","RADU","5.03","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","24","2016-17","5.03",""
"329.0","D","RADU","6.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","25","2016-17","6.04",""
"329.0","D","RADU","6.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","26","2016-17","6.01",""
"329.0","D","RADU","6.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","27","2016-17","6.04",""
"329.0","D","RADU","6.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","28","2016-17","6.03",""
"329.0","D","RADU","6.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","29","2016-17","6.03",""
"329.0","D","RADU","5.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","30","2016-17","5.01",""
"329.0","D","RADU","5.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31","2016-17","5.02",""
"329.0","D","RADU","5.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","32","2016-17","5.02",""
"329.0","D","RADU","5.04","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","36","2016-17","5.04",""
"329.0","D","RADU","5.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","38","2016-17","5.01",""
